,Date,original_stage,discharge_corrected,tidal value,Flow (CFS),StormSurge,y
10965,2021-02-16,8.44,1.749241362,1.561815562,532000.0,-0.219625842194746,0.18742579999999998
10966,2021-02-17,7.78,1.486568574,1.567506959,508000.0,0.568758962137767,-0.08093838499999984
10967,2021-02-18,7.92,1.990932483,1.556651421,500000.0,0.579423448359027,0.43428106199999994
10968,2021-02-19,7.41,1.646545367,1.521065618,491000.0,-0.271036387215418,0.12547974900000014
10969,2021-02-20,7.07,1.392212018,1.466450355,483000.0,-0.488316957315391,-0.07423833700000015
10970,2021-02-21,6.74,1.221549707,1.404067493,460000.0,-0.252447850205767,-0.18251778600000002
10971,2021-02-22,6.57,1.406832252,1.346679847,448000.0,-0.132219325220282,0.060152404999999964
10972,2021-02-23,6.4,1.385798108,1.299640759,444000.0,-0.039892192537839,0.08615734899999983
10973,2021-02-24,6.28,1.390765359,1.269041238,442000.0,0.239502158439492,0.12172412099999996
10974,2021-02-25,6.29,1.40907345,1.252552972,446000.0,0.0580150956881683,0.15652047800000002
10975,2021-02-26,6.37,1.467722336,1.23884571,453000.0,0.197563216736844,0.22887662599999992
10976,2021-02-27,6.52,1.539605851,1.213828578,460000.0,0.345393079338656,0.3257772729999999
10977,2021-02-28,6.67,1.584518394,1.167630063,508000.0,0.391770648096372,0.416888331
10978,2021-03-01,6.69,0.928801132,1.109112472,520000.0,0.39558261678678,-0.18031134000000004
10979,2021-03-02,7.48,1.386809341,1.130662121,544000.0,0.532078973211684,0.2561472199999999
10980,2021-03-03,7.8,1.400455812,1.259056281,581000.0,0.329596630145889,0.1413995309999998
10981,2021-03-04,8.3,1.291860914,1.354947261,625000.0,0.0345566890545165,-0.06308634700000004
10982,2021-03-05,8.89,1.239584695,1.411333296,658000.0,0.0055929906962938,-0.171748601
10983,2021-03-06,9.67,1.536999178,1.40449171,740000.0,0.084947707988105,0.13250746800000002
10984,2021-03-07,10.2,0.869649057,1.431028617,770000.0,-0.0706939837874081,-0.56137956
10985,2021-03-08,10.56,0.884414706,1.468804295,800000.0,-0.188465819545139,-0.5843895889999999
10986,2021-03-09,10.94,0.926379411,1.506141961,819000.0,-0.36112612816628,-0.57976255
10987,2021-03-10,11.46,1.224357444,1.533854408,835000.0,-0.0723605023100026,-0.30949696400000004
10988,2021-03-11,11.78,1.364664874,1.548252451,856000.0,0.0135124263138837,-0.18358757699999995
10989,2021-03-12,11.93,1.23868153,1.544681164,867000.0,0.103065054250828,-0.30599963399999996
10990,2021-03-13,11.92,1.061860503,1.533737765,884000.0,-0.0353777279597885,-0.471877262
10991,2021-03-14,12.24,1.130004686,1.522113756,895000.0,0.226047780782796,-0.39210907000000006
10992,2021-03-15,12.34,1.020818669,1.51441963,904000.0,0.245706169744602,-0.49360096099999984
10993,2021-03-16,12.45,0.90241766,1.586895359,911000.0,0.323673835876359,-0.6844776989999999
10994,2021-03-17,12.87,1.02019189,1.619418766,924000.0,0.58223726091702,-0.5992268759999999
10995,2021-03-18,12.93,0.928687635,1.615469257,934000.0,0.568287159369246,-0.686781622
10996,2021-03-19,12.61,0.581589792,1.613230143,947000.0,-0.264187079550297,-1.031640351
10997,2021-03-20,12.79,0.453584217,1.582468966,963000.0,-0.325753191913505,-1.128884749
10998,2021-03-21,12.98,0.481088168,1.525482434,972000.0,-0.0755396518426463,-1.0443942659999998
10999,2021-03-22,13.08,0.445809984,1.45991451,981000.0,0.0920813280352835,-1.014104526
11000,2021-03-23,13.71,0.826601595,1.397472653,996000.0,0.562534185256075,-0.5708710579999999
11001,2021-03-24,13.94,1.226255001,1.346600705,1010000.0,1.08302288744829,-0.120345704
11002,2021-03-25,13.97,0.936349114,1.323175416,1021000.0,0.729559353863283,-0.386826302
11003,2021-03-26,13.86,0.689122809,1.304772001,1025000.0,0.402168549759975,-0.6156491919999999
11004,2021-03-27,13.78,0.65380146,1.271707104,1028000.0,0.510475708542379,-0.6179056440000001
11005,2021-03-28,13.76,0.596786138,1.21862326,1033000.0,0.342473359046556,-0.621837122
11006,2021-03-29,13.91,0.557925493,1.206250024,1040000.0,0.312714252227479,-0.648324531
11007,2021-03-30,13.97,0.464789256,1.38344431,1048000.0,0.361213389396497,-0.918655054
11008,2021-03-31,13.97,0.245636052,1.531097303,1060000.0,0.303078976398454,-1.2854612509999999
11009,2021-04-01,13.99,0.224558472,1.631944691,1080000.0,-0.114503894879895,-1.407386219
11010,2021-04-02,14.39,0.062105613,1.677021483,1097000.0,-0.204036568611211,-1.6149158700000001
11011,2021-04-03,14.38,-0.073814039,1.666712588,1107000.0,-0.44517602735918,-1.740526627
11012,2021-04-04,14.4,-0.074372036,1.6565802,1110000.0,-0.402601293939214,-1.730952236
11013,2021-04-05,14.45,-0.00452402,1.622764747,1110000.0,-0.212223304537063,-1.627288767
11014,2021-04-06,14.54,0.128819478,1.57447915,1110000.0,-0.160033429421958,-1.445659672
11015,2021-04-07,14.47,0.098895178,1.515638049,1080000.0,-0.132001718045319,-1.416742871
11016,2021-04-08,14.66,0.775350035,1.463099992,1084000.0,0.18123816430985,-0.6877499570000001
11017,2021-04-09,14.67,0.680788692,1.411303827,1090000.0,0.205486867686128,-0.730515135
11018,2021-04-10,15.03,1.017017214,1.379946463,1092000.0,0.584137499813969,-0.362929249
11019,2021-04-11,14.94,0.849772507,1.397029539,1102000.0,0.270867213532721,-0.5472570320000001
11020,2021-04-12,14.99,0.628656258,1.515152661,1102000.0,0.0747442271468154,-0.8864964029999999
11021,2021-04-13,15.2,0.65848628,1.607022884,1080000.0,1.28165405033883,-0.9485366040000001
11022,2021-04-14,15.42,1.348775337,1.669346104,1080000.0,1.39669349646014,-0.320570767
11023,2021-04-15,15.37,1.139172783,1.698060772,1092000.0,0.506677982510167,-0.558887989
11024,2021-04-16,15.44,1.018951431,1.697296088,1100000.0,0.33497218991898,-0.678344657
11025,2021-04-17,15.4,1.006695339,1.660946288,1090000.0,0.578800083318049,-0.6542509490000001
11026,2021-04-18,15.35,0.984890476,1.6311944,1072000.0,0.350335965472752,-0.646303924
11027,2021-04-19,15.1,1.034699734,1.592133419,1060000.0,0.156921042131774,-0.5574336850000001
11028,2021-04-20,14.87,0.94453193,1.52780245,1037000.0,-0.0102250896063963,-0.58327052
11029,2021-04-21,14.54,1.031460598,1.460085317,1020000.0,-0.170949636362464,-0.4286247190000001
11030,2021-04-22,14.17,1.064810578,1.403611009,1000000.0,-0.0217629689898268,-0.3388004310000001
11031,2021-04-23,14.17,1.257403509,1.377036591,980000.0,0.129350821642526,-0.119633082
11032,2021-04-24,13.97,1.509292429,1.346192827,940000.0,0.33354083701239,0.16309960199999995
11033,2021-04-25,13.65,1.704200217,1.309024412,922000.0,0.148916566555248,0.3951758049999998
11034,2021-04-26,13.55,1.778556711,1.435678184,867000.0,0.134227584961381,0.3428785270000001
11035,2021-04-27,13.39,2.179511961,1.608385364,832000.0,0.156359691942498,0.5711265970000001
11036,2021-04-28,12.95,2.2502344,1.763588968,800000.0,0.170614304678165,0.486645432
11037,2021-04-29,12.6,2.367412052,1.86779916,763000.0,0.334516448351399,0.49961289200000025
11038,2021-04-30,12.24,2.547764907,1.91022019,731000.0,0.164832118802568,0.6375447169999999
11039,2021-05-01,11.75,2.525124605,1.886902549,700000.0,0.262638565665041,0.6382220559999998
11040,2021-05-02,11.56,2.787869124,1.845813616,677000.0,0.540823286440825,0.9420555080000002
11041,2021-05-03,11.31,2.881137472,1.811314033,660000.0,0.433587710499434,1.0698234389999999
11042,2021-05-04,11.03,2.917724222,1.719653468,653000.0,0.472522479428509,1.198070754
11043,2021-05-05,10.89,2.957839646,1.599094849,666000.0,0.204297806527101,1.358744797
11044,2021-05-06,10.85,2.77077097,1.459145752,680000.0,-0.219091369860746,1.311625218
11045,2021-05-07,10.89,2.662148477,1.343171044,686000.0,-0.380125188595217,1.3189774330000001
11046,2021-05-08,11.06,2.590050788,1.286641859,694000.0,-0.466745362860739,1.3034089290000002
11047,2021-05-09,11.19,2.636197707,1.377451563,697000.0,-0.146800192157779,1.258746144
11048,2021-05-10,11.38,2.744218266,1.467498131,706000.0,-0.237598504761501,1.276720135
11049,2021-05-11,11.55,2.744146441,1.542642226,720000.0,-0.152846873925734,1.201504215
11050,2021-05-12,11.71,2.704836323,1.600620324,737000.0,-0.132924206391352,1.1042159989999998
11051,2021-05-13,11.93,2.608224901,1.638159544,785000.0,-0.164692446499868,0.9700653569999997
11052,2021-05-14,11.92,1.909797599,1.646821469,828000.0,-0.311536254246917,0.26297613
11053,2021-05-15,11.93,1.269035723,1.629795209,832000.0,-0.268867288788299,-0.3607594860000001
11054,2021-05-16,12.03,1.316527099,1.584452266,835000.0,-0.134356426882696,-0.267925167
11055,2021-05-17,12.25,1.486396792,1.520256815,835000.0,0.125380580722156,-0.033860022999999906
11056,2021-05-18,12.45,1.869183496,1.498940913,840000.0,0.73783452630036,0.370242583
11057,2021-05-19,12.65,1.890123365,1.447387115,838000.0,0.842871436632077,0.44273625000000005
11058,2021-05-20,12.92,2.119958055,1.393644817,832000.0,0.955262463818915,0.7263132380000001
11059,2021-05-21,13.1,2.557602359,1.336515729,832000.0,1.09513964212962,1.22108663
11060,2021-05-22,12.97,2.350278175,1.308380002,822000.0,1.04305871136058,1.041898173
11061,2021-05-23,12.34,1.861552272,1.321766184,808000.0,0.459166838750324,0.539786088
11062,2021-05-24,11.88,1.580411637,1.466395182,793000.0,0.187313508395865,0.11401645500000002
11063,2021-05-25,11.54,1.481726105,1.622776554,782000.0,0.0758708814918742,-0.1410504490000002
11064,2021-05-26,11.39,1.450143696,1.766477585,775000.0,0.0345702398517629,-0.31633388900000003
11065,2021-05-27,11.36,1.510350634,1.871342439,768000.0,-0.100189112451257,-0.36099180500000005
11066,2021-05-28,11.25,1.492913481,1.923011215,763000.0,-0.126944724572983,-0.43009773400000006
11067,2021-05-29,11.25,1.546363004,1.915374088,754000.0,-0.0305480027350349,-0.36901108400000004
11068,2021-05-30,11.23,1.672417243,1.860480511,748000.0,-0.133040467964828,-0.18806326800000006
11069,2021-05-31,11.2,1.729941644,1.850681611,732000.0,-0.121152888955647,-0.120739967
11070,2021-06-01,10.9,1.663567866,1.770168291,720000.0,-0.0265872288494399,-0.10660042500000011
11071,2021-06-02,10.61,1.5829165,1.638641527,718000.0,0.118042736680464,-0.05572502700000004
11072,2021-06-03,10.39,1.550913291,1.474438807,712000.0,0.0659474431009012,0.07647448400000001
11073,2021-06-04,10.28,1.497983455,1.295370063,705000.0,-0.0568641239648009,0.20261339199999995
11074,2021-06-05,10.21,1.53988221,1.267424047,700000.0,0.444019980419615,0.27245816300000003
11075,2021-06-06,10.32,1.627450596,1.297376969,693000.0,0.518198050733073,0.330073627
11076,2021-06-07,10.21,1.726516731,1.327548684,688000.0,0.315092577149657,0.3989680470000001
11077,2021-06-08,10.07,1.597789321,1.357454921,688000.0,0.201009875280625,0.24033440000000006
11078,2021-06-09,9.93,1.409802112,1.378742159,688000.0,0.247994643569086,0.031059952999999973
11079,2021-06-10,9.95,1.399587859,1.392270096,693000.0,0.202193710320287,0.007317762999999866
11080,2021-06-11,9.96,1.367217226,1.391199751,700000.0,0.19909698639013,-0.023982525000000088
11081,2021-06-12,10.05,1.280658766,1.377035449,705000.0,0.038227748569969,-0.09637668300000013
11082,2021-06-13,10.26,1.406395917,1.339925342,715000.0,-0.0513243357196158,0.06647057500000009
11083,2021-06-14,10.5,1.494637765,1.288527256,728000.0,-0.0679956485553146,0.20611050899999994
11084,2021-06-15,10.55,1.354099011,1.26795778,732000.0,-0.12197973418274,0.08614123100000004
11085,2021-06-16,10.63,1.393537354,1.254044767,735000.0,-0.147359253383764,0.1394925870000001
11086,2021-06-17,10.76,1.468422891,1.214371371,735000.0,0.130395716471468,0.25405152
11087,2021-06-18,11.15,1.850845933,1.157302285,732000.0,1.24005361005295,0.6935436479999999
11088,2021-06-19,11.36,2.322986975,1.101701381,730000.0,1.15018454091061,1.221285594
11089,2021-06-20,10.57,1.508662717,1.130671031,728000.0,-0.0186502585959206,0.3779916859999999
11090,2021-06-21,10.37,1.401595274,1.263473845,718000.0,-0.0002513913039848,0.1381214289999999
11091,2021-06-22,10.19,1.339379317,1.402708705,709000.0,-0.0154149435095241,-0.0633293880000001
11092,2021-06-23,10.04,1.235993477,1.540307807,703000.0,-0.0619071990688098,-0.30431432999999997
11093,2021-06-24,9.76,1.069236356,1.649680183,640000.0,-0.0585062050864953,-0.5804438270000001
11094,2021-06-25,9.52,1.623798053,1.722271827,623000.0,0.0296317490191507,-0.0984737739999999
11095,2021-06-26,9.28,1.632789441,1.755676947,602000.0,0.33703978094616,-0.12288750600000009
11096,2021-06-27,9.09,1.750133791,1.746008161,585000.0,0.568627787280372,0.004125630000000102
11097,2021-06-28,8.81,1.718820044,1.718939827,566000.0,0.529429795703554,-0.00011978299999992892
11098,2021-06-29,8.37,1.556738426,1.686086728,550000.0,0.503466739724889,-0.12934830200000014
11099,2021-06-30,7.81,1.230727025,1.581943853,538000.0,0.376975217400379,-0.3512168280000001
11100,2021-07-01,7.34,0.936153374,1.431080286,526000.0,0.370100763989933,-0.49492691200000005
11101,2021-07-02,6.98,0.771076838,1.255956362,517000.0,0.319064747912487,-0.484879524
11102,2021-07-03,6.54,0.571684075,1.199361385,517000.0,0.0058541132293057,-0.62767731
11103,2021-07-04,6.46,0.454543524,1.185486991,522000.0,-0.290812302602268,-0.7309434670000001
11104,2021-07-05,6.68,0.592037035,1.160510754,542000.0,-0.0620224265175705,-0.5684737189999999
11105,2021-07-06,7.03,0.613568667,1.137263752,564000.0,0.0932509143926593,-0.523695085
11106,2021-07-07,7.64,0.858739315,1.111946837,587000.0,0.177964856555011,-0.2532075220000001
11107,2021-07-08,8.1,0.991249887,1.085267888,598000.0,0.245696033943133,-0.0940180009999999
11108,2021-07-09,8.42,1.157931268,1.065817614,619000.0,0.170726884037656,0.09211365400000004
11109,2021-07-10,8.78,1.194181532,1.039605337,632000.0,0.0940714540835684,0.15457619499999997
11110,2021-07-11,9.09,1.308603376,1.013039662,650000.0,0.139939839130357,0.29556371400000003
11111,2021-07-12,9.49,1.435268835,0.991097657,658000.0,0.1258367439877,0.44417117800000006
11112,2021-07-13,9.64,1.467558236,0.969121535,664000.0,0.148642833924991,0.4984367009999999
11113,2021-07-14,9.63,1.382697513,0.966545676,658000.0,0.209317986155735,0.41615183700000014
11114,2021-07-15,9.65,1.48875755,0.933335755,636000.0,0.282318307126889,0.5554217950000001
11115,2021-07-16,9.21,1.390372508,0.872452549,613000.0,0.247434120724249,0.517919959
11116,2021-07-17,8.8,1.311778275,0.798648267,592000.0,0.331489094756667,0.513130008
11117,2021-07-18,8.26,1.133795213,0.877243069,573000.0,0.218715741413656,0.2565521439999999
11118,2021-07-19,7.78,1.055371209,0.9804985,569000.0,0.208910893568945,0.07487270899999998
11119,2021-07-20,7.69,0.922200941,1.112879344,569000.0,0.0690374613940042,-0.19067840299999994
11120,2021-07-21,7.75,0.99601657,1.240814987,580000.0,0.0946612161329131,-0.24479841700000005
11122,2021-07-24,8.45,1.058064119,1.51624199,615000.0,-0.136993228704084,-0.45817787099999996
11123,2021-07-25,8.79,1.251959639,1.53954717,626000.0,-0.0109281667447379,-0.287587531
11124,2021-07-26,9.03,1.331246026,1.517613203,632000.0,0.173749892249715,-0.18636717699999994
11125,2021-07-27,9.14,1.353700878,1.503520863,640000.0,0.209693982147233,-0.14981998500000016
11126,2021-07-28,9.23,1.400145699,1.446593461,644000.0,0.201749981000474,-0.04644776199999989
11127,2021-07-29,9.2,1.443613267,1.338117387,637000.0,0.259317748258451,0.10549587999999988
11128,2021-07-30,9.11,1.351914804,1.196430073,624000.0,0.124018915820284,0.15548473100000004
11129,2021-07-31,8.74,1.260269891,1.17138952,605000.0,0.185895922532162,0.08888037100000012
11130,2021-08-01,8.37,1.12523996,1.131171952,580000.0,0.0987392569001071,-0.0059319920000000526
11131,2021-08-02,7.87,0.923899962,1.079727921,556000.0,0.0741992341670235,-0.1558279589999999
11133,2021-08-05,6.07,0.50505432,0.902009977,448000.0,0.128724601391842,-0.396955657
11134,2021-08-06,5.72,0.685980025,0.856461293,432000.0,0.190739264323866,-0.17048126799999996
11135,2021-08-07,5.35,0.494843859,0.822696846,408000.0,0.136613528015384,-0.32785298700000004
11136,2021-08-08,5.05,0.548166518,0.798046154,385000.0,0.0485046683375036,-0.24987963599999996
11137,2021-08-09,4.7,0.532349713,0.775016793,377000.0,-0.0285590116256094,-0.24266708000000003
11138,2021-08-10,4.51,0.459396088,0.742029563,355000.0,-0.0614025664695321,-0.282633475
11139,2021-08-11,4.39,0.661152648,0.724960474,347000.0,0.119823516162079,-0.06380782600000001
11140,2021-08-12,4.3,0.688171206,0.688683107,336000.0,0.0290834741983407,-0.0005119009999999813
11141,2021-08-13,4.18,0.729051465,0.61334298,316000.0,0.0318153546054532,0.11570848499999997
11142,2021-08-14,3.96,0.898628859,0.698023559,303000.0,-0.0072842753627578,0.2006053
11143,2021-08-15,4.08,1.193002773,0.794757862,297000.0,0.085804045132131,0.3982449109999999
11144,2021-08-16,4.81,1.988412264,0.867143662,286000.0,0.431405134935931,1.1212686019999998
11145,2021-08-17,4.7,2.046087759,0.933263129,286000.0,0.470588932003193,1.1128246300000002
11146,2021-08-18,4.5,1.826228875,1.038533811,281000.0,0.447589062961879,0.787695064
11147,2021-08-19,4.44,1.820137154,1.141578856,280000.0,0.210283648140536,0.678558298
11148,2021-08-20,4.19,1.584788035,1.226765007,273000.0,0.18049041543211,0.3580230280000001
11149,2021-08-21,4.19,1.676694556,1.288410864,275000.0,-0.0247304593608931,0.3882836919999999
11150,2021-08-22,4.02,1.4688569,1.318081354,285000.0,-0.128016304313301,0.15077554599999998
11151,2021-08-23,3.92,1.217123114,1.313534565,288000.0,-0.250506815834689,-0.09641145100000004
11152,2021-08-24,3.96,1.208340616,1.303156685,300000.0,-0.189886424386693,-0.09481606899999995
11153,2021-08-25,3.98,1.05271555,1.27875306,306000.0,-0.137532514833018,-0.22603751000000005
11154,2021-08-26,4.32,1.304824998,1.213074628,318000.0,0.173960806415299,0.09175036999999997
11155,2021-08-27,4.81,1.710376844,1.224392974,328000.0,0.460326341035067,0.4859838700000001
11156,2021-08-28,4.87,1.636569857,1.229939441,343000.0,0.534575508547994,0.40663041600000005
11157,2021-08-29,11.36,7.834398989,1.198665349,355000.0,5.04318903082602,6.63573364
11158,2021-08-30,9.65,5.922948028,1.141013679,364000.0,2.50524331896364,4.781934349
11159,2021-08-31,5.49,1.68688353,1.064435157,362000.0,0.976329570819138,0.6224483730000001
11160,2021-09-01,4.89,1.166248052,0.980744981,355000.0,0.233978301410057,0.18550307100000007
11161,2021-09-02,4.7,1.064016355,0.904568128,338000.0,0.0404763382953293,0.15944822699999994
11162,2021-09-03,4.64,1.220929808,0.840126851,326000.0,-0.112385891191644,0.380802957
11163,2021-09-04,4.32,1.063813548,0.795888683,326000.0,-0.218653912298074,0.2679248649999999
11164,2021-09-05,4.38,1.10059858,0.759128326,300000.0,-0.158567761525507,0.341470254
11165,2021-09-06,4.05,1.159056043,0.716948292,288000.0,-0.158379607392793,0.4421077510000001
11166,2021-09-07,4.04,1.296736486,0.662288002,285000.0,-0.0669942913051743,0.6344484839999999
11167,2021-09-08,3.92,1.218252645,0.652233924,290000.0,-0.104835698735656,0.566018721
11168,2021-09-09,3.75,0.975605361,0.615992467,300000.0,-0.258677142035148,0.35961289399999996
11169,2021-09-10,4.0,1.168135484,0.696052578,313000.0,-0.186669917002563,0.472082906
11170,2021-09-11,4.27,1.254174545,0.835322436,334000.0,-0.156694907398592,0.4188521089999999
11171,2021-09-12,4.58,1.267021786,0.938850642,351000.0,0.0405818191851157,0.3281711439999999
11172,2021-09-13,4.96,1.404129018,0.996175154,375000.0,-0.10314978655811,0.4079538639999999
11173,2021-09-14,5.47,1.522624324,1.015756959,382000.0,0.525590275069117,0.506867365
11174,2021-09-15,5.99,1.962738774,1.030004994,384000.0,0.79776002191596,0.93273378
11175,2021-09-16,5.92,1.844058959,1.071209833,394000.0,0.594052764118469,0.7728491260000001
11176,2021-09-17,5.5,1.280786094,1.109985879,362000.0,0.416239372823604,0.1708002150000001
11177,2021-09-18,5.08,1.281224945,1.134592816,340000.0,0.238714070153306,0.1466321289999999
11178,2021-09-19,4.6,1.108066035,1.138332092,314000.0,0.152780633208079,-0.030266056999999957
11179,2021-09-20,4.38,1.256868626,1.133343044,296000.0,0.182559149510228,0.12352558199999986
11180,2021-09-21,4.09,1.229624575,1.119449652,288000.0,-0.0148047304461899,0.1101749230000002
11181,2021-09-22,3.87,1.126405999,1.135134473,264000.0,-0.0092844683042751,-0.008728473999999986
11182,2021-09-23,4.24,1.919054645,1.203926951,254000.0,0.0901922981327904,0.715127694
11183,2021-09-24,3.86,1.676098515,1.291703094,243000.0,0.0045592061782922,0.384395421
11184,2021-09-25,3.73,1.702067736,1.335684968,236000.0,-0.078406411731747,0.366382768
11185,2021-09-26,3.71,1.785243221,1.333924226,242000.0,-0.108980395275393,0.45131899500000006
11186,2021-09-27,3.77,1.760290374,1.291744195,234000.0,-0.0461608332315132,0.46854617900000006
11187,2021-09-28,3.84,1.942215213,1.224767159,264000.0,-0.0827484271119684,0.7174480540000001
11188,2021-09-29,4.18,1.851637505,1.139225629,264000.0,0.147728161416525,0.712411876
11189,2021-09-30,4.15,1.817256318,1.048650026,270000.0,0.0876443254276644,0.7686062920000001
11190,2021-10-01,4.23,1.79036741,0.96125301,325000.0,0.140257597066709,0.8291144
11191,2021-10-02,4.53,1.301027205,0.889435997,340000.0,0.27952297544405,0.41159120800000004
11192,2021-10-03,4.56,1.080046565,0.839624316,348000.0,0.398306586101241,0.24042224899999998
11193,2021-10-04,4.52,0.911338209,0.785882153,350000.0,0.248735450672463,0.12545605599999998
11194,2021-10-05,4.48,0.832196559,0.729115324,348000.0,0.195871989898692,0.103081235
11195,2021-10-06,4.44,0.820165002,0.721264825,330000.0,0.164498384117325,0.09890017699999998
11196,2021-10-07,4.3,0.98788432,0.774550282,301000.0,0.167899331410744,0.21333403800000006
11197,2021-10-08,4.16,1.309195623,0.947165073,294000.0,0.102801933185205,0.36203054999999995
11198,2021-10-09,4.09,1.34412527,1.098262287,283000.0,0.117833900096064,0.24586298299999987
11199,2021-10-10,4.05,1.454551785,1.205070105,268000.0,0.0467596949217671,0.24948168000000015
11200,2021-10-11,4.18,1.801193254,1.249611805,262000.0,0.307380992065399,0.551581449
11201,2021-10-12,4.07,1.777177698,1.243190257,258000.0,0.14852136121034,0.5339874410000001
11202,2021-10-13,4.08,1.842296725,1.198830172,258000.0,0.221647128628146,0.6434665529999999
11203,2021-10-14,4.16,1.916841196,1.150905323,262000.0,0.232086085474662,0.7659358730000001
11204,2021-10-15,3.92,1.612611303,1.096768254,271000.0,0.192512149369372,0.5158430489999999
11205,2021-10-16,3.83,1.35062356,1.052843923,279000.0,0.116204417502153,0.2977796370000001
11206,2021-10-17,4.4,1.822379152,1.010335161,298000.0,-0.0458714381080917,0.8120439909999999
11207,2021-10-18,3.99,1.108996684,0.989917745,303000.0,0.0023370556271588,0.1190789390000001
11208,2021-10-19,4.14,1.173151391,0.996710894,308000.0,0.108658617411109,0.17644049699999997
11209,2021-10-20,4.34,1.394894177,1.067625305,313000.0,0.405258321004356,0.3272688720000001
11210,2021-10-21,4.39,1.334879401,1.204696943,298000.0,0.417266766232414,0.13018245799999995
11211,2021-10-22,4.35,1.52299343,1.307380894,290000.0,0.452689408008387,0.21561253600000008
11212,2021-10-23,4.25,1.555488107,1.369140482,287000.0,0.338272174738756,0.18634762500000002
11213,2021-10-24,4.4,1.748086517,1.391375371,283000.0,0.835846164540506,0.35671114599999987
11214,2021-10-25,4.47,1.879074231,1.377341767,282000.0,0.613262499472775,0.5017324639999998
11215,2021-10-26,4.23,1.653366964,1.333159374,285000.0,0.361095469732571,0.3202075899999999
11216,2021-10-27,4.25,1.632123849,1.258879977,282000.0,0.925887764677506,0.373243872
11217,2021-10-28,4.59,2.009480697,1.170614584,276000.0,1.02072816984785,0.8388661129999999
11218,2021-10-29,3.54,1.049700587,1.081417009,275000.0,-0.331148216346977,-0.03171642199999991
11219,2021-10-30,3.12,0.642270718,0.992828363,270000.0,-0.550328383960164,-0.350557645
11220,2021-10-31,3.21,0.787265807,0.915394678,266000.0,-0.384605345342652,-0.12812887099999992
11221,2021-11-01,3.0,0.579976002,0.861592024,269000.0,-0.402585061093289,-0.281616022
11222,2021-11-02,3.12,0.660605904,0.811196077,271000.0,-0.394816289861198,-0.150590173
11223,2021-11-03,3.52,1.022015147,0.826134532,274000.0,-0.105743145467392,0.1958806150000001
11224,2021-11-04,3.62,1.153555069,0.966207715,282000.0,-0.0235043917823264,0.18734735400000002
11225,2021-11-05,4.31,1.722160984,1.126102312,300000.0,0.0498962650834526,0.5960586720000001
11226,2021-11-06,4.53,1.695103016,1.271800612,318000.0,0.0907372132197289,0.42330240399999997
11227,2021-11-07,4.48,1.390010548,1.377921351,344000.0,0.061124688224461,0.012089197000000107
11228,2021-11-08,4.44,0.988666147,1.419098306,372000.0,-0.259215279490382,-0.430432159
11229,2021-11-09,4.64,0.792705921,1.405811329,390000.0,-0.0919238404423479,-0.613105408
11230,2021-11-10,4.88,0.778236075,1.339042836,403000.0,0.22251118226675,-0.5608067609999999
11231,2021-11-11,5.33,1.03112448,1.255410429,412000.0,0.453375226845247,-0.2242859490000002
11232,2021-11-12,5.55,1.09320324,1.146953545,415000.0,0.474203589347577,-0.05375030499999989
11233,2021-11-13,5.27,0.80142931,1.016375782,410000.0,0.397064330870297,-0.21494647199999994
11234,2021-11-14,4.92,0.514755629,0.920486936,403000.0,0.205351206291052,-0.40573130699999993
11235,2021-11-15,4.69,0.357059293,0.865992183,387000.0,0.0213934495201352,-0.5089328900000001
11236,2021-11-16,4.51,0.398187593,0.902587198,372000.0,0.0266206343335501,-0.5043996049999999
11237,2021-11-17,4.43,0.551054095,1.009507501,356000.0,0.0946899055402069,-0.45845340600000006
11238,2021-11-18,4.46,0.809395537,1.103784279,343000.0,0.15652156992092,-0.2943887420000001
11239,2021-11-19,4.71,1.257188599,1.183360041,329000.0,0.207826281572759,0.07382855799999999
11240,2021-11-20,4.53,1.276268477,1.233968637,318000.0,0.193818257382832,0.042299839999999866
11241,2021-11-21,4.36,1.252675195,1.257988039,306000.0,0.283227683249054,-0.005312844000000094
11242,2021-11-22,4.12,1.183291505,1.255326466,304000.0,0.151047187749767,-0.07203496100000017
11243,2021-11-23,4.32,1.430785876,1.226343959,303000.0,0.0114065907430985,0.20444191700000003
11244,2021-11-24,4.01,1.139740296,1.177530726,300000.0,0.283755099759869,-0.03779043000000004
11245,2021-11-25,4.14,1.307667629,1.105278955,297000.0,0.165580664736955,0.20238867400000005
11246,2021-11-26,4.09,1.296830971,1.032022281,297000.0,0.225738628198032,0.2648086900000002
11247,2021-11-27,3.92,1.135981467,0.963632239,293000.0,0.116496089588151,0.17234922799999997
11248,2021-11-28,3.72,0.991561392,0.884689624,293000.0,0.170848620437423,0.10687176800000009
11249,2021-11-29,3.6,0.867284541,0.813047688,295000.0,0.0425693870525251,0.05423685299999992
11250,2021-11-30,3.61,0.830770846,0.760655282,297000.0,0.033280003056166,0.07011556399999996
11251,2021-12-01,3.52,0.712367909,0.82384414,299000.0,0.0094626106957921,-0.11147623099999993
11252,2021-12-02,3.73,0.884013581,0.944614126,299000.0,0.0070530427282933,-0.060600545000000006
11253,2021-12-03,3.8,0.93761704,1.082292241,295000.0,-0.155627001711208,-0.14467520099999998
11254,2021-12-04,3.97,1.181226988,1.213042583,281000.0,-0.0316418225253174,-0.031815595000000085
